BAS ID,GEOID for TIGERweb,Name,MTDB Expanded Lsad,Tribe Name,State FIPS,State Abbreviation,County FIPS,County Name,ANSI Code
49900791185,1185,Fort Hall Reservation,Reservation,Shoshone-Bannock Tribes of the Fort Hall Reservation,16,ID,011,Bingham,00399059
49900791185,1185,Fort Hall Reservation,Reservation,Shoshone-Bannock Tribes of the Fort Hall Reservation,16,ID,077,Power,00399059
49900791185,1185,Fort Hall Reservation,Reservation,Shoshone-Bannock Tribes of the Fort Hall Reservation,16,ID,005,Bannock,00399059
49900801195,1195,Fort Independence Reservation,Reservation,Fort Independence Indian Community of Paiute Indians of the Fort Independence Reservation,06,CA,027,Inyo,00260277
49900821220,1220,Fort McDowell Yavapai Nation Reservation,Reservation,"Fort McDowell Yavapai Nation, Arizona",04,AZ,013,Maricopa,00036978
49900831235,1235,Fort Mojave Reservation,Reservation,"Fort Mojave Indian Tribe of Arizona, California & Nevada",32,NV,003,Clark,00024003
49900831235,1235,Fort Mojave Reservation,Reservation,"Fort Mojave Indian Tribe of Arizona, California & Nevada",06,CA,071,San Bernardino,00024003
49900831235,1235,Fort Mojave Reservation,Reservation,"Fort Mojave Indian Tribe of Arizona, California & Nevada",04,AZ,015,Mohave,00024003
49900881340,1340,Goshute Reservation,Reservation,Confederated Tribes of the Goshute Reservation,49,UT,045,Tooele,01455300
49900881340,1340,Goshute Reservation,Reservation,Confederated Tribes of the Goshute Reservation,32,NV,033,White Pine,01455300
49900881340,1340,Goshute Reservation,Reservation,Confederated Tribes of the Goshute Reservation,49,UT,023,Juab,01455300
49900891355,1355,Grand Portage Reservation,Reservation,"Minnesota Chippewa Tribe, Minnesota (Grand Portage Band)",27,MN,031,Cook,00654523
49900911370,1370,Grand Traverse Reservation,Reservation,Grand Traverse Band of Ottawa & Chippewa Indians,26,MI,055,Grand Traverse,02418951
49900911370,1370,Grand Traverse Reservation,Reservation,Grand Traverse Band of Ottawa & Chippewa Indians,26,MI,089,Leelanau,02418951
49900911370,1370,Grand Traverse Reservation,Reservation,Grand Traverse Band of Ottawa & Chippewa Indians,26,MI,019,Benzie,02418951
49900911370,1370,Grand Traverse Reservation,Reservation,Grand Traverse Band of Ottawa & Chippewa Indians,26,MI,029,Charlevoix,02418951
49900911370,1370,Grand Traverse Reservation,Reservation,Grand Traverse Band of Ottawa & Chippewa Indians,26,MI,009,Antrim,02418951
49900961440,1440,Havasupai Reservation,Reservation,"Havasupai Tribe of the Havasupai Reservation, Arizona",04,AZ,005,Coconino,00045638
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,115,Shawano,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,123,Vernon,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,025,Dane,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,081,Monroe,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,111,Sauk,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,073,Marathon,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,035,Eau Claire,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,057,Juneau,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,053,Jackson,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,27,MN,055,Houston,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,063,La Crosse,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,023,Crawford,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,019,Clark,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,001,Adams,02418963
49900971450,1450,Ho-Chunk Nation Reservation,Reservation,Ho-Chunk Nation of Wisconsin,55,WI,141,Wood,02418963
49900991490,1490,Hoopa Valley Reservation,Reservation,"Hoopa Valley Tribe, California",06,CA,023,Humboldt,00252109
49901001505,1505,Hopi Reservation,Reservation,Hopi Tribe of Arizona,04,AZ,005,Coconino,00024001
49901001505,1505,Hopi Reservation,Reservation,Hopi Tribe of Arizona,04,AZ,017,Navajo,00024001
49901021530,1530,Houlton Maliseet Reservation,Reservation,Houlton Band of Maliseet Indians,23,ME,003,Aroostook,02418969
49901041550,1550,Huron Potawatomi Reservation,Reservation,"Nottawaseppi Huron Band of the Potawatomi, Michigan",26,MI,025,Calhoun,02109298
49901051560,1560,Inaja and Cosmit Reservation,Reservation,Inaja Band of Diegueno Mission Indians of the Inaja and Cosmit Reservation,06,CA,073,San Diego,00243797
49901061575,1575,Indian Township Reservation,Reservation,Passamaquoddy Tribe - Indian Township Reservation,23,ME,029,Washington,02418973
49901071590,1590,Iowa (KS-NE) Reservation,Reservation,Iowa Tribe of Kansas and Nebraska,31,NE,147,Richardson,00479831
49901071590,1590,Iowa (KS-NE) Reservation,Reservation,Iowa Tribe of Kansas and Nebraska,20,KS,013,Brown,00479831
49901071590,1590,Iowa (KS-NE) Reservation,Reservation,Iowa Tribe of Kansas and Nebraska,20,KS,043,Doniphan,00479831
49901081610,1610,Isabella Reservation,Reservation,Saginaw Chippewa Indian Tribe of Michigan,26,MI,011,Arenac,01616981
49901081610,1610,Isabella Reservation,Reservation,Saginaw Chippewa Indian Tribe of Michigan,26,MI,073,Isabella,01616981
49901081610,1610,Isabella Reservation,Reservation,Saginaw Chippewa Indian Tribe of Michigan,26,MI,069,Iosco,01616981
49901111655,1655,Jamestown S'Klallam Reservation,Reservation,Jamestown S'Klallam Tribe,53,WA,009,Clallam,02418978
49901141700,1700,Jicarilla Apache Nation Reservation,Reservation,"Jicarilla Apache Nation, New Mexico",35,NM,043,Sandoval,01934339
49901141700,1700,Jicarilla Apache Nation Reservation,Reservation,"Jicarilla Apache Nation, New Mexico",35,NM,039,Rio Arriba,01934339
49901161735,1735,Kalispel Reservation,Reservation,Kalispel Indian Community of the Kalispel Reservation,53,WA,051,Pend Oreille,01528426
49901161735,1735,Kalispel Reservation,Reservation,Kalispel Indian Community of the Kalispel Reservation,53,WA,063,Spokane,01528426
49901171750,1750,Karuk Reservation,Reservation,Karuk Tribe,06,CA,093,Siskiyou,02418982
49901171750,1750,Karuk Reservation,Reservation,Karuk Tribe,06,CA,023,Humboldt,02418982
49901181770,1770,Kickapoo (KS) Reservation,Reservation,Kickapoo Tribe of Indians of the Kickapoo Reservation,20,KS,085,Jackson,00479833
49901181770,1770,Kickapoo (KS) Reservation,Reservation,Kickapoo Tribe of Indians of the Kickapoo Reservation,20,KS,005,Atchison,00479833
49901181770,1770,Kickapoo (KS) Reservation,Reservation,Kickapoo Tribe of Indians of the Kickapoo Reservation,20,KS,013,Brown,00479833
49901191775,1775,Kickapoo (TX) Reservation,Reservation,Kickapoo Traditional Tribe of Texas,48,TX,323,Maverick,02418986
49901201785,1785,Klamath Reservation,Reservation,Klamath Tribes,41,OR,035,Klamath,02418990
49901211800,1800,Kootenai Reservation,Reservation,Kootenai Tribe of Idaho,16,ID,021,Boundary,00394860
49901221815,1815,Lac Courte Oreilles Reservation,Reservation,Lac Courte Oreilles Band of Lake Superior Chippewa Indians,55,WI,129,Washburn,01577192
49901221815,1815,Lac Courte Oreilles Reservation,Reservation,Lac Courte Oreilles Band of Lake Superior Chippewa Indians,55,WI,013,Burnett,01577192
49901221815,1815,Lac Courte Oreilles Reservation,Reservation,Lac Courte Oreilles Band of Lake Superior Chippewa Indians,55,WI,113,Sawyer,01577192
49901231825,1825,Lac du Flambeau Reservation,Reservation,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation,55,WI,085,Oneida,01580845
49901231825,1825,Lac du Flambeau Reservation,Reservation,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation,55,WI,051,Iron,01580845
49901231825,1825,Lac du Flambeau Reservation,Reservation,Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation,55,WI,125,Vilas,01580845
49901241830,1830,Lac Vieux Desert Reservation,Reservation,Lac Vieux Desert Band of Lake Superior Chippewa Indians,26,MI,053,Gogebic,02418993
49901261850,1850,La Jolla Reservation,Reservation,"La Jolla Band of Luiseno  Indians, California",06,CA,073,San Diego,00271928
49901271860,1860,Lake Traverse Reservation,Reservation,Sisseton-Wahpeton Oyate of the Lake Traverse Reservation,38,ND,081,Sargent,01934336
49901271860,1860,Lake Traverse Reservation,Reservation,Sisseton-Wahpeton Oyate of the Lake Traverse Reservation,46,SD,029,Codington,01934336
49901271860,1860,Lake Traverse Reservation,Reservation,Sisseton-Wahpeton Oyate of the Lake Traverse Reservation,46,SD,051,Grant,01934336
49901271860,1860,Lake Traverse Reservation,Reservation,Sisseton-Wahpeton Oyate of the Lake Traverse Reservation,46,SD,091,Marshall,01934336
49901271860,1860,Lake Traverse Reservation,Reservation,Sisseton-Wahpeton Oyate of the Lake Traverse Reservation,46,SD,109,Roberts,01934336
49901271860,1860,Lake Traverse Reservation,Reservation,Sisseton-Wahpeton Oyate of the Lake Traverse Reservation,46,SD,037,Day,01934336
49901271860,1860,Lake Traverse Reservation,Reservation,Sisseton-Wahpeton Oyate of the Lake Traverse Reservation,38,ND,077,Richland,01934336
49901281880,1880,L'Anse Reservation,Reservation,"Keweenaw Bay Indian Community, Michigan",26,MI,013,Baraga,01616978
49901281880,1880,L'Anse Reservation,Reservation,"Keweenaw Bay Indian Community, Michigan",26,MI,103,Marquette,01616978
49901282580,2580,Ontonagon Reservation,Reservation,"Keweenaw Bay Indian Community, Michigan",26,MI,131,Ontonagon,01934329
49901321940,1940,Leech Lake Reservation,Reservation,"Minnesota Chippewa Tribe, Minnesota (Leech Lake Band)",27,MN,007,Beltrami,00659096
49901321940,1940,Leech Lake Reservation,Reservation,"Minnesota Chippewa Tribe, Minnesota (Leech Lake Band)",27,MN,057,Hubbard,00659096
49901321940,1940,Leech Lake Reservation,Reservation,"Minnesota Chippewa Tribe, Minnesota (Leech Lake Band)",27,MN,021,Cass,00659096
49901321940,1940,Leech Lake Reservation,Reservation,"Minnesota Chippewa Tribe, Minnesota (Leech Lake Band)",27,MN,061,Itasca,00659096
49901331960,1960,Little River Reservation,Reservation,"Little River Band of Ottawa Indians, Michigan",26,MI,101,Manistee,02418998
49901331960,1960,Little River Reservation,Reservation,"Little River Band of Ottawa Indians, Michigan",26,MI,105,Mason,02418998
49901341963,1963,Little Traverse Bay Reservation,Reservation,"Little Traverse Bay Bands of Odawa Indians, Michigan",26,MI,029,Charlevoix,02419000
49901341963,1963,Little Traverse Bay Reservation,Reservation,"Little Traverse Bay Bands of Odawa Indians, Michigan",26,MI,041,Delta,02419000
49901341963,1963,Little Traverse Bay Reservation,Reservation,"Little Traverse Bay Bands of Odawa Indians, Michigan",26,MI,047,Emmet,02419000
49901351970,1970,Lone Pine Reservation,Reservation,Lone Pine Paiute-Shoshone Tribe Reservation,06,CA,027,Inyo,00275865
49901361995,1995,Los Coyotes Reservation,Reservation,"Los Coyotes Band of Cahuilla and Cupeno Indians, California",06,CA,073,San Diego,00272219
49901382030,2030,Lower Brule Reservation,Reservation,Lower Brule Sioux Tribe of the Lower Brule Reservation,46,SD,117,Stanley,01267015
49901382030,2030,Lower Brule Reservation,Reservation,Lower Brule Sioux Tribe of the Lower Brule Reservation,46,SD,085,Lyman,01267015
49901392040,2040,Lower Elwha Reservation,Reservation,Lower Elwha Tribal Community,53,WA,009,Clallam,01528424
49901412070,2070,Lummi Reservation,Reservation,Lummi Tribe of the Lummi Reservation,53,WA,073,Whatcom,01511578
49901442115,2115,Manzanita Reservation,Reservation,Manzanita Band of Diegueno Mission Indians of the Manzanita Reservation,06,CA,073,San Diego,00245463
49901462145,2145,Mashantucket Pequot Reservation,Reservation,Mashantucket Pequot Indian Tribe,09,CT,011,New London,00212541
49901472175,2175,Menominee Reservation,Reservation,Menominee Indian Tribe of Wisconsin,55,WI,115,Shawano,01831784
49901472175,2175,Menominee Reservation,Reservation,Menominee Indian Tribe of Wisconsin,55,WI,078,Menominee,01831784
49901482190,2190,Mesa Grande Reservation,Reservation,Mesa Grande Band of Diegueno Mission Indians of the Mesa Grande Reservation,06,CA,073,San Diego,02419013
49901492205,2205,Mescalero Reservation,Reservation,Mescalero Apache Tribe of the Mescalero Reservation,35,NM,027,Lincoln,00924240
49901492205,2205,Mescalero Reservation,Reservation,Mescalero Apache Tribe of the Mescalero Reservation,35,NM,035,Otero,00924240
49901502240,2240,Miccosukee Reservation,Reservation,Miccosukee Tribe of Indians,12,FL,051,Hendry,00307483
49901502240,2240,Miccosukee Reservation,Reservation,Miccosukee Tribe of Indians,12,FL,055,Highlands,00307483
49901502240,2240,Miccosukee Reservation,Reservation,Miccosukee Tribe of Indians,12,FL,011,Broward,00307483
49901502240,2240,Miccosukee Reservation,Reservation,Miccosukee Tribe of Indians,12,FL,086,Miami-Dade,00307483
49901522270,2270,Mille Lacs Reservation,Reservation,"Minnesota Chippewa Tribe, Minnesota (Mille Lacs Band)",27,MN,095,Mille Lacs,02419017
49901522270,2270,Mille Lacs Reservation,Reservation,"Minnesota Chippewa Tribe, Minnesota (Mille Lacs Band)",27,MN,115,Pine,02419017
49901522270,2270,Mille Lacs Reservation,Reservation,"Minnesota Chippewa Tribe, Minnesota (Mille Lacs Band)",27,MN,035,Crow Wing,02419017
49901522270,2270,Mille Lacs Reservation,Reservation,"Minnesota Chippewa Tribe, Minnesota (Mille Lacs Band)",27,MN,001,Aitkin,02419017
49901532300,2300,Mississippi Choctaw Reservation,Reservation,Mississippi Band of Choctaw Indians,28,MS,007,Attala,00685014
49901532300,2300,Mississippi Choctaw Reservation,Reservation,Mississippi Band of Choctaw Indians,28,MS,015,Carroll,00685014
49901532300,2300,Mississippi Choctaw Reservation,Reservation,Mississippi Band of Choctaw Indians,28,MS,103,Noxubee,00685014
49901532300,2300,Mississippi Choctaw Reservation,Reservation,Mississippi Band of Choctaw Indians,28,MS,099,Neshoba,00685014
49901532300,2300,Mississippi Choctaw Reservation,Reservation,Mississippi Band of Choctaw Indians,28,MS,079,Leake,00685014
49901532300,2300,Mississippi Choctaw Reservation,Reservation,Mississippi Band of Choctaw Indians,28,MS,123,Scott,00685014
49901532300,2300,Mississippi Choctaw Reservation,Reservation,Mississippi Band of Choctaw Indians,47,TN,097,Lauderdale,00685014
49901532300,2300,Mississippi Choctaw Reservation,Reservation,Mississippi Band of Choctaw Indians,28,MS,059,Jackson,00685014
49901532300,2300,Mississippi Choctaw Reservation,Reservation,Mississippi Band of Choctaw Indians,28,MS,067,Jones,00685014
49901532300,2300,Mississippi Choctaw Reservation,Reservation,Mississippi Band of Choctaw Indians,28,MS,101,Newton,00685014
49901532300,2300,Mississippi Choctaw Reservation,Reservation,Mississippi Band of Choctaw Indians,28,MS,159,Winston,00685014
49901532300,2300,Mississippi Choctaw Reservation,Reservation,Mississippi Band of Choctaw Indians,28,MS,069,Kemper,00685014
49901552320,2320,Mohegan Reservation,Reservation,Mohegan Indian Tribe of Indians of Connecticut,09,CT,011,New London,02419022
49901572360,2360,Morongo Reservation,Reservation,"Morongo Band of Mission Indians, California",06,CA,065,Riverside,00255940
49901582375,2375,Muckleshoot Reservation,Reservation,Muckleshoot Indian Tribe,53,WA,053,Pierce,01533394
49901582375,2375,Muckleshoot Reservation,Reservation,Muckleshoot Indian Tribe,53,WA,033,King,01533394
49901602415,2415,Narragansett Reservation,Reservation,Narragansett Indian Tribe,44,RI,009,Washington,02030138
49901612430,2430,Navajo Nation Reservation,Reservation,"Navajo Nation, Arizona, New Mexico & Utah",35,NM,031,McKinley,00042851
49901612430,2430,Navajo Nation Reservation,Reservation,"Navajo Nation, Arizona, New Mexico & Utah",35,NM,006,Cibola,00042851
49901612430,2430,Navajo Nation Reservation,Reservation,"Navajo Nation, Arizona, New Mexico & Utah",04,AZ,005,Coconino,00042851
49901612430,2430,Navajo Nation Reservation,Reservation,"Navajo Nation, Arizona, New Mexico & Utah",35,NM,053,Socorro,00042851
49901612430,2430,Navajo Nation Reservation,Reservation,"Navajo Nation, Arizona, New Mexico & Utah",04,AZ,017,Navajo,00042851
49901612430,2430,Navajo Nation Reservation,Reservation,"Navajo Nation, Arizona, New Mexico & Utah",35,NM,045,San Juan,00042851
49901612430,2430,Navajo Nation Reservation,Reservation,"Navajo Nation, Arizona, New Mexico & Utah",35,NM,043,Sandoval,00042851
49901612430,2430,Navajo Nation Reservation,Reservation,"Navajo Nation, Arizona, New Mexico & Utah",35,NM,001,Bernalillo,00042851
49901612430,2430,Navajo Nation Reservation,Reservation,"Navajo Nation, Arizona, New Mexico & Utah",04,AZ,001,Apache,00042851
49901612430,2430,Navajo Nation Reservation,Reservation,"Navajo Nation, Arizona, New Mexico & Utah",35,NM,039,Rio Arriba,00042851
49901612430,2430,Navajo Nation Reservation,Reservation,"Navajo Nation, Arizona, New Mexico & Utah",49,UT,037,San Juan,00042851
49901622445,2445,Nez Perce Reservation,Reservation,Nez Perce Tribe,16,ID,061,Lewis,00399588
49901622445,2445,Nez Perce Reservation,Reservation,Nez Perce Tribe,16,ID,049,Idaho,00399588
49901622445,2445,Nez Perce Reservation,Reservation,Nez Perce Tribe,16,ID,069,Nez Perce,00399588
49901622445,2445,Nez Perce Reservation,Reservation,Nez Perce Tribe,16,ID,035,Clearwater,00399588
49901622445,2445,Nez Perce Reservation,Reservation,Nez Perce Tribe,16,ID,057,Latah,00399588
49901632460,2460,Nisqually Reservation,Reservation,Nisqually Indian Tribe,53,WA,067,Thurston,01528422
49901632460,2460,Nisqually Reservation,Reservation,Nisqually Indian Tribe,53,WA,053,Pierce,01528422
49901642475,2475,Nooksack Reservation,Reservation,Nooksack Indian Tribe,53,WA,073,Whatcom,02419035
49901672505,2505,Northwestern Shoshone Reservation,Reservation,Northwestern Band of Shoshone Nation,49,UT,003,Box Elder,01455571
49901682550,2550,Omaha Reservation,Reservation,Omaha Tribe of Nebraska,31,NE,021,Burt,00834985
49901682550,2550,Omaha Reservation,Reservation,Omaha Tribe of Nebraska,19,IA,133,Monona,00834985
49901682550,2550,Omaha Reservation,Reservation,Omaha Tribe of Nebraska,31,NE,039,Cuming,00834985
49901682550,2550,Omaha Reservation,Reservation,Omaha Tribe of Nebraska,31,NE,173,Thurston,00834985
49901692555,2555,Oneida (NY) Reservation,Reservation,Oneida Indian Nation,36,NY,053,Madison,02419043
49901692555,2555,Oneida (NY) Reservation,Reservation,Oneida Indian Nation,36,NY,065,Oneida,02419043
49901702560,2560,Oneida (WI) Reservation,Reservation,Oneida Nation,55,WI,009,Brown,01577191
49901702560,2560,Oneida (WI) Reservation,Reservation,Oneida Nation,55,WI,087,Outagamie,01577191
49901802570,2570,Onondaga Nation Reservation,Reservation,Onondaga Nation,36,NY,067,Onondaga,00979312
49901812850,2850,Pleasant Point Reservation,Reservation,Passamaquoddy Tribe - Pleasant Point Reservation,23,ME,029,Washington,00573503
49901822595,2595,Osage Reservation,Reservation,The Osage Nation,40,OK,113,Osage,01100113
49901832625,2625,Paiute (UT) Reservation,Reservation,Paiute Indian Tribe,49,UT,041,Sevier,01436088
49901832625,2625,Paiute (UT) Reservation,Reservation,Paiute Indian Tribe,49,UT,027,Millard,01436088
49901832625,2625,Paiute (UT) Reservation,Reservation,Paiute Indian Tribe,49,UT,021,Iron,01436088
49901832625,2625,Paiute (UT) Reservation,Reservation,Paiute Indian Tribe,49,UT,053,Washington,01436088
49901842635,2635,Pala Reservation,Reservation,Pala Band of Mission Indians,06,CA,073,San Diego,00272502
49901852680,2680,Pascua Pueblo Yaqui Reservation,Reservation,Pascua Yaqui Tribe of Arizona,04,AZ,019,Pima,02419049
49901862715,2715,Pauma and Yuima Reservation,Reservation,Pauma Band of Luiseno Mission Indians of the Pauma & Yuima Reservation,06,CA,073,San Diego,00272896
49901872745,2745,Pechanga Reservation,Reservation,Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation,06,CA,065,Riverside,00272911
49901882760,2760,Penobscot Reservation,Reservation,Penobscot Tribe,23,ME,021,Piscataquis,01913813
49901882760,2760,Penobscot Reservation,Reservation,Penobscot Tribe,23,ME,019,Penobscot,01913813
49901882760,2760,Penobscot Reservation,Reservation,Penobscot Tribe,23,ME,003,Aroostook,01913813
49901882760,2760,Penobscot Reservation,Reservation,Penobscot Tribe,23,ME,007,Franklin,01913813
49901912810,2810,Pine Ridge Reservation,Reservation,Oglala Sioux Tribe,31,NE,161,Sheridan,01263144
49901912810,2810,Pine Ridge Reservation,Reservation,Oglala Sioux Tribe,46,SD,071,Jackson,01263144
49901912810,2810,Pine Ridge Reservation,Reservation,Oglala Sioux Tribe,46,SD,102,Oglala Lakota,01263144
49901912810,2810,Pine Ridge Reservation,Reservation,Oglala Sioux Tribe,46,SD,007,Bennett,01263144
49901932865,2865,Poarch Creek Reservation,Reservation,Poarch Band of Creeks,12,FL,033,Escambia,02419057
49901932865,2865,Poarch Creek Reservation,Reservation,Poarch Band of Creeks,01,AL,051,Elmore,02419057
49901932865,2865,Poarch Creek Reservation,Reservation,Poarch Band of Creeks,01,AL,101,Montgomery,02419057
49901932865,2865,Poarch Creek Reservation,Reservation,Poarch Band of Creeks,01,AL,099,Monroe,02419057
49901932865,2865,Poarch Creek Reservation,Reservation,Poarch Band of Creeks,01,AL,053,Escambia,02419057
49901952910,2910,Port Gamble Reservation,Reservation,Port Gamble S'Klallam Tribe,53,WA,035,Kitsap,01507567
49901962925,2925,Port Madison Reservation,Reservation,Suquamish Indian Tribe of the Port Madison Reservation,53,WA,035,Kitsap,01507571
49901972980,2980,Prairie Band of Potawatomi Nation Reservation,Reservation,Prairie Band Potawatomi Nation,20,KS,085,Jackson,01934332
49901993000,3000,Puyallup Reservation,Reservation,Puyallup Tribe of the Puyallup Reservation,53,WA,033,King,01514929
49901993000,3000,Puyallup Reservation,Reservation,Puyallup Tribe of the Puyallup Reservation,53,WA,053,Pierce,01514929
49902003010,3010,Pyramid Lake Paiute Reservation,Reservation,Pyramid Lake Paiute Tribe of the Pyramid Lake Reservation,32,NV,019,Lyon,00857503
49902003010,3010,Pyramid Lake Paiute Reservation,Reservation,Pyramid Lake Paiute Tribe of the Pyramid Lake Reservation,32,NV,029,Storey,00857503
49902003010,3010,Pyramid Lake Paiute Reservation,Reservation,Pyramid Lake Paiute Tribe of the Pyramid Lake Reservation,32,NV,031,Washoe,00857503
49902013020,3020,Quartz Valley Reservation,Reservation,Quartz Valley Indian Community of the Quartz Valley Reservation,06,CA,093,Siskiyou,00265103
49902023030,3030,Quileute Reservation,Reservation,Quileute Tribe of the Quileute Reservation,53,WA,009,Clallam,01511646
49902033040,3040,Quinault Reservation,Reservation,Quinault Indian Nation,53,WA,027,Grays Harbor,01531838
49902033040,3040,Quinault Reservation,Reservation,Quinault Indian Nation,53,WA,031,Jefferson,01531838
49902053085,3085,Red Cliff Reservation,Reservation,Red Cliff Band of Lake Superior Chippewa Indians of Wisconsi,55,WI,007,Bayfield,01577204
49902073100,3100,Red Lake Reservation,Reservation,"Red Lake Band of Chippewa Indians, Minnesota",27,MN,071,Koochiching,01934331
49902073100,3100,Red Lake Reservation,Reservation,"Red Lake Band of Chippewa Indians, Minnesota",27,MN,125,Red Lake,01934331
49902073100,3100,Red Lake Reservation,Reservation,"Red Lake Band of Chippewa Indians, Minnesota",27,MN,113,Pennington,01934331
49902073100,3100,Red Lake Reservation,Reservation,"Red Lake Band of Chippewa Indians, Minnesota",27,MN,089,Marshall,01934331
49902073100,3100,Red Lake Reservation,Reservation,"Red Lake Band of Chippewa Indians, Minnesota",27,MN,029,Clearwater,01934331
49902073100,3100,Red Lake Reservation,Reservation,"Red Lake Band of Chippewa Indians, Minnesota",27,MN,119,Polk,01934331
49902073100,3100,Red Lake Reservation,Reservation,"Red Lake Band of Chippewa Indians, Minnesota",27,MN,007,Beltrami,01934331
49902073100,3100,Red Lake Reservation,Reservation,"Red Lake Band of Chippewa Indians, Minnesota",27,MN,135,Roseau,01934331
49902073100,3100,Red Lake Reservation,Reservation,"Red Lake Band of Chippewa Indians, Minnesota",27,MN,077,Lake of the Woods,01934331
49902113165,3165,Rincon Reservation,Reservation,Rincon Band of Luiseno Mission Indians of the Rincon Reservation,06,CA,073,San Diego,00273286
49902133205,3205,Rocky Boy's Reservation,Reservation,Chippewa Cree Indians of the Rocky Boy's Reservation,30,MT,041,Hill,00767936
49902133205,3205,Rocky Boy's Reservation,Reservation,Chippewa Cree Indians of the Rocky Boy's Reservation,30,MT,015,Chouteau,00767936
49902163250,3250,Round Valley Reservation,Reservation,Round Valley Indian Tribes of the Round Valley Reservation,06,CA,045,Mendocino,00267196
49902163250,3250,Round Valley Reservation,Reservation,Round Valley Indian Tribes of the Round Valley Reservation,06,CA,105,Trinity,00267196
49902193285,3285,Sac and Fox Nation Reservation,Reservation,Sac & Fox Nation of Missouri in Kansas and Nebraska,20,KS,013,Brown,00479832
49902193285,3285,Sac and Fox Nation Reservation,Reservation,Sac & Fox Nation of Missouri in Kansas and Nebraska,31,NE,147,Richardson,00479832
49902203305,3305,Saint Croix Reservation,Reservation,St. Croix Chippewa Indians of Wisconsin,55,WI,005,Barron,01843172
49902203305,3305,Saint Croix Reservation,Reservation,St. Croix Chippewa Indians of Wisconsin,55,WI,013,Burnett,01843172
49902203305,3305,Saint Croix Reservation,Reservation,St. Croix Chippewa Indians of Wisconsin,55,WI,095,Polk,01843172
49902213320,3320,St. Regis Mohawk Reservation,Reservation,Saint Regis Mohawk Tribe,36,NY,033,Franklin,00979449
49902223340,3340,Salt River Reservation,Reservation,Salt River Pima-Maricopa Indian Community of the Salt River Reservation,04,AZ,013,Maricopa,00037072
49902233355,3355,San Carlos Reservation,Reservation,San Carlos Apache Tribe of the San Carlos Reservation,04,AZ,021,Pinal,00024000
49902233355,3355,San Carlos Reservation,Reservation,San Carlos Apache Tribe of the San Carlos Reservation,04,AZ,009,Graham,00024000
49902233355,3355,San Carlos Reservation,Reservation,San Carlos Apache Tribe of the San Carlos Reservation,04,AZ,007,Gila,00024000
49902283445,3445,San Manuel Reservation,Reservation,"San Manuel Band Mission Indians, California",06,CA,071,San Bernardino,00248904
49902293460,3460,San Pasqual Reservation,Reservation,San Pasqual Band of Diegueno Mission Indians of California,06,CA,073,San Diego,00255933
49902333525,3525,Santa Rosa Reservation,Reservation,"Santa Rosa Band of Cahuilla Indians, California",06,CA,065,Riverside,01934330
49902343540,3540,Santa Ynez Reservation,Reservation,Santa Ynez Band of Chumash Mission Indians of the Santa Ynez Reservation,06,CA,083,Santa Barbara,00249132
49902353550,3550,Santa Ysabel Reservation,Reservation,"Iipay Nation of Santa Ysabel , California",06,CA,073,San Diego,00255932
49902363565,3565,Santee Reservation,Reservation,"Santee Sioux Nation, Nebraska",31,NE,107,Knox,01884912
49902383625,3625,Sauk-Suiattle Reservation,Reservation,Sauk-Suiattle Indian Tribe,53,WA,061,Snohomish,02419131
49902383625,3625,Sauk-Suiattle Reservation,Reservation,Sauk-Suiattle Indian Tribe,53,WA,057,Skagit,02419131
49902393635,3635,Sault Saint Marie Reservation,Reservation,"Sault Ste. Marie Tribe of Chippewa Indians, Michigan",26,MI,041,Delta,02419132
